Date,Value
9/22/09,"2,897.55"
9/23/09,"2,842.72"
9/24/09,"2,853.55"
9/25/09,"2,838.84"
9/28/09,"2,763.53"
9/29/09,"2,754.54"
9/30/09,"2,779.43"
10/9/09,"2,911.72"
10/12/09,"2,894.48"
10/13/09,"2,936.19"
10/14/09,"2,970.53"
10/15/09,"2,979.79"
10/16/09,"2,976.63"
10/19/09,"3,038.27"
10/20/09,"3,084.45"
10/21/09,"3,070.59"
10/22/09,"3,051.41"
10/23/09,"3,107.85"
10/26/09,"3,109.57"
10/27/09,"3,021.46"
10/28/09,"3,031.33"
10/29/09,"2,960.47"
10/30/09,"2,995.85"
11/2/09,"3,076.65"
11/3/09,"3,114.23"
11/4/09,"3,128.54"
11/5/09,"3,155.05"
11/6/09,"3,164.04"
11/9/09,"3,175.59"
11/10/09,"3,178.61"
11/11/09,"3,175.19"
11/12/09,"3,172.95"
11/13/09,"3,187.65"
11/16/09,"3,275.05"
11/17/09,"3,282.89"
11/18/09,"3,303.23"
11/19/09,"3,320.61"
11/20/09,"3,308.35"
11/23/09,"3,338.66"
11/24/09,"3,223.53"
11/25/09,"3,290.17"
11/26/09,"3,170.98"
11/27/09,"3,096.27"
11/30/09,"3,195.30"
12/1/09,"3,235.36"
12/2/09,"3,269.75"
12/3/09,"3,264.63"
12/4/09,"3,317.04"
12/7/09,"3,331.90"
12/8/09,"3,296.66"
12/9/09,"3,239.57"
12/10/09,"3,254.26"
12/11/09,"3,247.32"
12/14/09,"3,302.90"
12/15/09,"3,274.46"
12/16/09,"3,255.21"
12/17/09,"3,179.08"
12/18/09,"3,113.89"
12/21/09,"3,122.97"
12/22/09,"3,050.52"
12/23/09,"3,073.78"
12/24/09,"3,153.41"
12/25/09,"3,141.35"
12/28/09,"3,188.79"
12/29/09,"3,211.76"
12/30/09,"3,262.60"
12/31/09,"3,277.14"
1/4/10,"3,243.76"
1/5/10,"3,282.18"
1/6/10,"3,254.22"
1/7/10,"3,192.78"
1/8/10,"3,196.00"
1/11/10,"3,212.75"
1/12/10,"3,273.97"
1/13/10,"3,172.66"
1/14/10,"3,215.55"
1/15/10,"3,224.15"
1/18/10,"3,237.10"
1/19/10,"3,246.87"
1/20/10,"3,151.85"
1/21/10,"3,158.86"
1/22/10,"3,128.59"
1/25/10,"3,094.41"
1/26/10,"3,019.39"
1/27/10,"2,986.61"
1/28/10,"2,994.14"
1/29/10,"2,989.29"
2/1/10,"2,941.36"
2/2/10,"2,934.71"
2/3/10,"3,003.84"
2/4/10,"2,995.31"
2/5/10,"2,939.40"
2/8/10,"2,935.17"
2/9/10,"2,948.84"
2/10/10,"2,982.50"
2/11/10,"2,985.50"
2/12/10,"3,018.13"
2/22/10,"3,003.40"
2/23/10,"2,982.58"
2/24/10,"3,022.18"
2/25/10,"3,060.62"
2/26/10,"3,051.94"
3/1/10,"3,087.84"
3/2/10,"3,073.11"
3/3/10,"3,097.01"
3/4/10,"3,023.37"
3/5/10,"3,031.07"
3/8/10,"3,053.23"
3/9/10,"3,069.14"
3/10/10,"3,048.93"
3/11/10,"3,051.28"
3/12/10,"3,013.41"
3/15/10,"2,976.94"
3/16/10,"2,992.84"
3/17/10,"3,050.48"
3/18/10,"3,046.09"
3/19/10,"3,067.75"
3/22/10,"3,074.58"
3/23/10,"3,053.13"
3/24/10,"3,056.81"
3/25/10,"3,019.18"
3/26/10,"3,059.72"
3/29/10,"3,123.80"
3/30/10,"3,128.47"
3/31/10,"3,109.11"
4/1/10,"3,147.42"
4/2/10,"3,157.96"
4/6/10,"3,158.68"
4/7/10,"3,148.22"
4/8/10,"3,118.71"
4/9/10,"3,145.35"
4/12/10,"3,129.26"
4/13/10,"3,161.25"
4/14/10,"3,166.18"
4/15/10,"3,164.97"
4/16/10,"3,130.30"
4/19/10,"2,980.30"
4/20/10,"2,979.53"
4/21/10,"3,033.28"
4/22/10,"2,999.48"
4/23/10,"2,983.54"
4/26/10,"2,969.50"
4/27/10,"2,907.93"
4/28/10,"2,900.33"
4/29/10,"2,868.43"
4/30/10,"2,870.61"
5/4/10,"2,835.28"
5/5/10,"2,857.15"
5/6/10,"2,739.70"
5/7/10,"2,688.38"
5/10/10,"2,698.76"
5/11/10,"2,647.57"
5/12/10,"2,655.71"
5/13/10,"2,710.51"
5/14/10,"2,696.63"
5/17/10,"2,559.93"
5/18/10,"2,594.78"
5/19/10,"2,587.81"
5/20/10,"2,555.94"
5/21/10,"2,583.52"
5/24/10,"2,673.42"
5/25/10,"2,622.63"
5/26/10,"2,625.79"
5/27/10,"2,655.92"
5/28/10,"2,655.77"
5/31/10,"2,592.15"
6/1/10,"2,568.28"
6/2/10,"2,571.42"
6/3/10,"2,552.66"
6/4/10,"2,553.59"
6/7/10,"2,511.73"
6/8/10,"2,513.95"
6/9/10,"2,583.87"
6/10/10,"2,562.58"
6/11/10,"2,569.94"
6/17/10,"2,560.25"
6/18/10,"2,513.22"
6/21/10,"2,586.21"
6/22/10,"2,588.70"
6/23/10,"2,569.87"
6/24/10,"2,566.75"
6/25/10,"2,552.82"
6/28/10,"2,535.28"
6/29/10,"2,427.05"
6/30/10,"2,398.37"
7/1/10,"2,373.79"
7/2/10,"2,382.90"
7/5/10,"2,363.95"
7/6/10,"2,409.42"
7/7/10,"2,421.12"
7/8/10,"2,415.15"
7/9/10,"2,470.92"
7/12/10,"2,490.72"
7/13/10,"2,450.29"
7/14/10,"2,470.44"
7/15/10,"2,424.30"
7/16/10,"2,424.27"
7/19/10,"2,475.42"
7/20/10,"2,528.73"
7/21/10,"2,535.39"
7/22/10,"2,562.41"
7/23/10,"2,572.03"
7/26/10,"2,588.68"
7/27/10,"2,575.37"
7/28/10,"2,633.66"
7/29/10,"2,648.12"
7/30/10,"2,637.50"
8/2/10,"2,672.52"
8/3/10,"2,627.00"
8/4/10,"2,638.52"
8/5/10,"2,620.76"
8/6/10,"2,658.39"
8/9/10,"2,672.53"
8/10/10,"2,595.27"
8/11/10,"2,607.50"
8/12/10,"2,575.48"
8/13/10,"2,606.70"
8/16/10,"2,661.71"
8/17/10,"2,671.89"
8/18/10,"2,666.30"
8/19/10,"2,687.98"
8/20/10,"2,642.31"
8/23/10,"2,639.37"
8/24/10,"2,650.31"
8/25/10,"2,596.58"
8/26/10,"2,603.48"
8/27/10,"2,610.74"
8/30/10,"2,652.66"
8/31/10,"2,638.80"
9/1/10,"2,622.88"
9/2/10,"2,655.78"
9/3/10,"2,655.39"
9/6/10,"2,696.25"
9/7/10,"2,698.36"
9/8/10,"2,695.29"
9/9/10,"2,656.35"
9/10/10,"2,663.21"
9/13/10,"2,688.32"
9/14/10,"2,688.52"
9/15/10,"2,652.50"
9/16/10,"2,602.47"
9/17/10,"2,598.69"
9/20/10,"2,588.71"
9/21/10,"2,591.55"
9/27/10,"2,627.97"
9/28/10,"2,611.35"
9/29/10,"2,610.68"
9/30/10,"2,655.66"
10/8/10,"2,738.74"
10/11/10,"2,806.94"
10/12/10,"2,841.41"
10/13/10,"2,861.36"
10/14/10,"2,879.64"
10/15/10,"2,971.16"
10/18/10,"2,955.23"
10/19/10,"3,001.85"
10/20/10,"3,003.95"
10/21/10,"2,983.53"
10/22/10,"2,975.04"
10/25/10,"3,051.42"
10/26/10,"3,041.54"
10/27/10,"2,997.05"
10/28/10,"2,992.58"
10/29/10,"2,978.84"
11/1/10,"3,054.02"
11/2/10,"3,045.43"
11/3/10,"3,030.99"
11/4/10,"3,086.94"
11/5/10,"3,129.50"
11/8/10,"3,159.51"
11/9/10,"3,135.00"
11/10/10,"3,115.36"
11/11/10,"3,147.74"
11/12/10,"2,985.44"
11/15/10,"3,014.41"
11/16/10,"2,894.54"
11/17/10,"2,838.86"
11/18/10,"2,865.45"
11/19/10,"2,888.57"
11/22/10,"2,884.37"
11/23/10,"2,828.28"
11/24/10,"2,859.94"
11/25/10,"2,898.26"
11/26/10,"2,871.70"
11/29/10,"2,866.36"
11/30/10,"2,820.18"
12/1/10,"2,823.45"
12/2/10,"2,843.61"
12/3/10,"2,842.43"
12/6/10,"2,857.18"
12/7/10,"2,875.86"
12/8/10,"2,848.55"
12/9/10,"2,810.95"
12/10/10,"2,841.04"
12/13/10,"2,922.95"
12/14/10,"2,927.08"
12/15/10,"2,911.41"
12/16/10,"2,898.14"
12/17/10,"2,893.74"
12/20/10,"2,852.92"
12/21/10,"2,904.12"
12/22/10,"2,877.90"
12/23/10,"2,855.22"
12/24/10,"2,835.16"
12/27/10,"2,781.40"
12/28/10,"2,732.99"
12/29/10,"2,751.53"
12/30/10,"2,759.58"
12/31/10,"2,808.08"
1/4/11,"2,852.65"
1/5/11,"2,838.59"
1/6/11,"2,824.20"
1/7/11,"2,838.80"
1/10/11,"2,791.81"
1/11/11,"2,804.05"
1/12/11,"2,821.31"
1/13/11,"2,827.71"
1/14/11,"2,791.34"
1/17/11,"2,706.66"
1/18/11,"2,708.98"
1/19/11,"2,758.10"
1/20/11,"2,677.65"
1/21/11,"2,715.29"
1/24/11,"2,695.72"
1/25/11,"2,677.43"
1/26/11,"2,708.81"
1/27/11,"2,749.15"
1/28/11,"2,752.75"
1/31/11,"2,790.69"
2/1/11,"2,798.96"
2/9/11,"2,774.07"
2/10/11,"2,818.16"
2/11/11,"2,827.33"
2/14/11,"2,899.13"
2/15/11,"2,899.24"
2/16/11,"2,923.90"
2/17/11,"2,926.96"
2/18/11,"2,899.79"
2/21/11,"2,932.25"
2/22/11,"2,855.52"
2/23/11,"2,862.63"
2/24/11,"2,878.60"
2/25/11,"2,878.57"
2/28/11,"2,905.05"
3/1/11,"2,918.92"
3/2/11,"2,913.81"
3/3/11,"2,902.98"
3/4/11,"2,942.31"
3/7/11,"2,996.21"
3/8/11,"2,999.94"
3/9/11,"3,002.15"
3/10/11,"2,957.14"
3/11/11,"2,933.80"
3/14/11,"2,937.63"
3/15/11,"2,896.26"
3/16/11,"2,930.80"
3/17/11,"2,897.30"
3/18/11,"2,906.89"
3/21/11,"2,909.14"
3/22/11,"2,919.14"
3/23/11,"2,948.48"
3/24/11,"2,946.71"
3/25/11,"2,977.81"
3/28/11,"2,984.01"
3/29/11,"2,958.08"
3/30/11,"2,955.77"
3/31/11,"2,928.11"
4/1/11,"2,967.41"
4/6/11,"3,001.36"
4/7/11,"3,007.91"
4/8/11,"3,030.02"
4/11/11,"3,022.75"
4/12/11,"3,021.37"
4/13/11,"3,050.40"
4/14/11,"3,042.64"
4/15/11,"3,050.53"
4/18/11,"3,057.33"
4/19/11,"2,999.04"
4/20/11,"3,007.04"
4/21/11,"3,026.67"
4/22/11,"3,010.52"
4/25/11,"2,964.95"
4/26/11,"2,938.98"
4/27/11,"2,925.41"
4/28/11,"2,887.04"
4/29/11,"2,911.51"
5/3/11,"2,932.19"
5/4/11,"2,866.02"
5/5/11,"2,872.40"
5/6/11,"2,863.89"
5/9/11,"2,872.46"
5/10/11,"2,890.63"
5/11/11,"2,883.42"
5/12/11,"2,844.08"
5/13/11,"2,871.03"
5/16/11,"2,849.07"
5/17/11,"2,852.77"
5/18/11,"2,872.77"
5/19/11,"2,859.57"
5/20/11,"2,858.46"
5/23/11,"2,774.57"
5/24/11,"2,767.06"
5/25/11,"2,741.74"
5/26/11,"2,736.53"
5/27/11,"2,709.95"
5/30/11,"2,706.36"
5/31/11,"2,743.47"
6/1/11,"2,743.57"
6/2/11,"2,705.18"
6/3/11,"2,728.02"
6/7/11,"2,744.30"
6/8/11,"2,750.29"
6/9/11,"2,703.35"
6/10/11,"2,705.14"
6/13/11,"2,700.38"
6/14/11,"2,730.04"
6/15/11,"2,705.43"
6/16/11,"2,664.28"
6/17/11,"2,642.82"
6/20/11,"2,621.25"
6/21/11,"2,646.48"
6/22/11,"2,649.32"
6/23/11,"2,688.25"
6/24/11,"2,746.21"
6/27/11,"2,758.23"
6/28/11,"2,759.20"
6/29/11,"2,728.48"
6/30/11,"2,762.08"
7/1/11,"2,759.36"
7/4/11,"2,812.82"
7/5/11,"2,816.36"
7/6/11,"2,810.48"
7/7/11,"2,794.27"
7/8/11,"2,797.77"
7/11/11,"2,802.69"
7/12/11,"2,754.58"
7/13/11,"2,795.48"
7/14/11,"2,810.44"
7/15/11,"2,820.17"
7/18/11,"2,816.69"
7/19/11,"2,796.98"
7/20/11,"2,794.21"
7/21/11,"2,765.89"
7/22/11,"2,770.79"
7/25/11,"2,688.75"
7/26/11,"2,703.03"
7/27/11,"2,723.49"
7/28/11,"2,708.78"
7/29/11,"2,701.73"
8/1/11,"2,703.78"
8/2/11,"2,679.26"
8/3/11,"2,678.49"
8/4/11,"2,684.04"
8/5/11,"2,626.42"
8/8/11,"2,526.82"
8/9/11,"2,526.07"
8/10/11,"2,549.18"
8/11/11,"2,581.51"
8/12/11,"2,593.17"
8/15/11,"2,626.77"
8/16/11,"2,608.17"
8/17/11,"2,601.26"
8/18/11,"2,559.47"
8/19/11,"2,534.36"
8/22/11,"2,515.86"
8/23/11,"2,554.02"
8/24/11,"2,541.09"
8/25/11,"2,615.26"
8/26/11,"2,612.19"
8/29/11,"2,576.41"
8/30/11,"2,566.60"
8/31/11,"2,567.34"
9/1/11,"2,556.04"
9/2/11,"2,528.28"
9/5/11,"2,478.74"
9/6/11,"2,470.52"
9/7/11,"2,516.09"
9/8/11,"2,498.94"
9/9/11,"2,497.75"
9/13/11,"2,471.31"
9/14/11,"2,484.83"
9/15/11,"2,479.06"
9/16/11,"2,482.34"
9/19/11,"2,437.80"
9/20/11,"2,447.76"
9/21/11,"2,512.96"
9/22/11,"2,443.06"
9/23/11,"2,433.16"
9/26/11,"2,393.18"
9/27/11,"2,415.05"
9/28/11,"2,392.06"
9/29/11,"2,365.34"
9/30/11,"2,359.22"
10/10/11,"2,344.79"
10/11/11,"2,348.52"
10/12/11,"2,420.00"
10/13/11,"2,438.79"
10/14/11,"2,431.38"
10/17/11,"2,440.40"
10/18/11,"2,383.49"
10/19/11,"2,377.51"
10/20/11,"2,331.37"
10/21/11,"2,317.28"
10/24/11,"2,370.33"
10/25/11,"2,409.67"
10/26/11,"2,427.48"
10/27/11,"2,435.61"
10/28/11,"2,473.41"
10/31/11,"2,468.25"
11/1/11,"2,470.02"
11/2/11,"2,504.11"
11/3/11,"2,508.09"
11/4/11,"2,528.29"
11/7/11,"2,509.80"
11/8/11,"2,503.84"
11/9/11,"2,524.92"
11/10/11,"2,479.54"
11/11/11,"2,481.08"
11/14/11,"2,528.71"
11/15/11,"2,529.76"
11/16/11,"2,466.96"
11/17/11,"2,463.05"
11/18/11,"2,416.56"
11/21/11,"2,415.13"
11/22/11,"2,412.63"
11/23/11,"2,395.07"
11/24/11,"2,397.55"
11/25/11,"2,380.22"
11/28/11,"2,383.03"
11/29/11,"2,412.39"
11/30/11,"2,333.41"
12/1/11,"2,386.86"
12/2/11,"2,360.66"
12/5/11,"2,333.23"
12/6/11,"2,325.91"
12/7/11,"2,332.73"
12/8/11,"2,329.82"
12/9/11,"2,315.27"
12/12/11,"2,291.55"
12/13/11,"2,248.59"
12/14/11,"2,228.53"
12/15/11,"2,180.90"
12/16/11,"2,224.84"
12/19/11,"2,218.24"
12/20/11,"2,215.93"
12/21/11,"2,191.15"
12/22/11,"2,186.30"
12/23/11,"2,204.78"
12/26/11,"2,190.11"
12/27/11,"2,166.21"
12/28/11,"2,170.01"
12/29/11,"2,173.56"
12/30/11,"2,199.42"
1/4/12,"2,169.39"
1/5/12,"2,148.45"
1/6/12,"2,163.40"
1/9/12,"2,225.89"
1/10/12,"2,285.74"
1/11/12,"2,276.05"
1/12/12,"2,275.01"
1/13/12,"2,244.58"
1/16/12,"2,206.19"
1/17/12,"2,298.38"
1/18/12,"2,266.38"
1/19/12,"2,296.08"
1/20/12,"2,319.12"
1/30/12,"2,285.04"
1/31/12,"2,292.61"
2/1/12,"2,268.08"
2/2/12,"2,312.56"
2/3/12,"2,330.41"
2/6/12,"2,331.14"
2/7/12,"2,291.90"
2/8/12,"2,347.53"
2/9/12,"2,349.59"
2/10/12,"2,351.98"
2/13/12,"2,351.86"
2/14/12,"2,344.77"
2/15/12,"2,366.70"
2/16/12,"2,356.86"
2/17/12,"2,357.18"
2/20/12,"2,363.60"
2/21/12,"2,381.43"
2/22/12,"2,403.59"
2/23/12,"2,409.55"
2/24/12,"2,439.63"
2/27/12,"2,447.06"
2/28/12,"2,451.86"
2/29/12,"2,428.49"
3/1/12,"2,426.12"
3/2/12,"2,460.69"
3/5/12,"2,445.00"
3/6/12,"2,410.45"
3/7/12,"2,394.79"
3/8/12,"2,420.28"
3/9/12,"2,439.46"
3/12/12,"2,434.86"
3/13/12,"2,455.80"
3/14/12,"2,391.23"
3/15/12,"2,373.77"
3/16/12,"2,404.74"
3/19/12,"2,410.18"
3/20/12,"2,376.84"
3/21/12,"2,378.20"
3/22/12,"2,375.77"
3/23/12,"2,349.54"
3/26/12,"2,350.60"
3/27/12,"2,347.18"
3/28/12,"2,284.88"
3/29/12,"2,252.16"
3/30/12,"2,262.79"
4/5/12,"2,302.24"
4/6/12,"2,306.55"
4/9/12,"2,285.78"
4/10/12,"2,305.86"
4/11/12,"2,308.93"
4/12/12,"2,350.86"
4/13/12,"2,359.16"
4/16/12,"2,357.03"
4/17/12,"2,334.99"
4/18/12,"2,380.85"
4/19/12,"2,378.63"
4/20/12,"2,406.86"
4/23/12,"2,388.59"
4/24/12,"2,388.83"
4/25/12,"2,406.81"
4/26/12,"2,404.70"
4/27/12,"2,396.32"
5/2/12,"2,438.44"
5/3/12,"2,440.08"
5/4/12,"2,452.01"
5/7/12,"2,451.95"
5/8/12,"2,448.88"
5/9/12,"2,408.59"
5/10/12,"2,410.23"
5/11/12,"2,394.98"
5/14/12,"2,380.73"
5/15/12,"2,374.84"
5/16/12,"2,346.19"
5/17/12,"2,378.89"
5/18/12,"2,344.52"
5/21/12,"2,348.30"
5/22/12,"2,373.31"
5/23/12,"2,363.44"
5/24/12,"2,350.97"
5/25/12,"2,333.55"
5/28/12,"2,361.37"
5/29/12,"2,389.64"
5/30/12,"2,384.67"
5/31/12,"2,372.23"
6/1/12,"2,373.44"
6/4/12,"2,308.55"
6/5/12,"2,311.92"
6/6/12,"2,309.56"
6/7/12,"2,293.13"
6/8/12,"2,281.45"
6/11/12,"2,305.86"
6/12/12,"2,289.79"
6/13/12,"2,318.92"
6/14/12,"2,295.95"
6/15/12,"2,306.85"
6/18/12,"2,316.05"
6/19/12,"2,300.80"
6/20/12,"2,292.88"
6/21/12,"2,260.88"
6/25/12,"2,224.11"
6/26/12,"2,222.07"
6/27/12,"2,216.93"
6/28/12,"2,195.84"
6/29/12,"2,225.43"
7/2/12,"2,226.11"
7/3/12,"2,229.19"
7/4/12,"2,227.32"
7/5/12,"2,201.35"
7/6/12,"2,223.58"
7/9/12,"2,170.81"
7/10/12,"2,164.44"
7/11/12,"2,175.38"
7/12/12,"2,185.49"
7/13/12,"2,185.90"
7/16/12,"2,147.96"
7/17/12,"2,161.19"
7/18/12,"2,169.10"
7/19/12,"2,184.84"
7/20/12,"2,168.64"
7/23/12,"2,141.40"
7/24/12,"2,146.59"
7/25/12,"2,136.15"
7/26/12,"2,126.00"
7/27/12,"2,128.77"
7/30/12,"2,109.91"
7/31/12,"2,103.63"
8/1/12,"2,123.36"
8/2/12,"2,111.18"
8/3/12,"2,132.80"
8/6/12,"2,154.92"
8/7/12,"2,157.62"
8/8/12,"2,160.99"
8/9/12,"2,174.10"
8/10/12,"2,168.81"
8/13/12,"2,136.08"
8/14/12,"2,142.53"
8/15/12,"2,118.95"
8/16/12,"2,112.20"
8/17/12,"2,114.89"
8/20/12,"2,106.96"
8/21/12,"2,118.27"
8/22/12,"2,107.71"
8/23/12,"2,113.07"
8/24/12,"2,092.10"
8/27/12,"2,055.71"
8/28/12,"2,073.15"
8/29/12,"2,053.24"
8/30/12,"2,052.59"
8/31/12,"2,047.52"
9/3/12,"2,059.15"
9/4/12,"2,043.65"
9/5/12,"2,037.68"
9/6/12,"2,051.92"
9/7/12,"2,127.76"
9/10/12,"2,134.89"
9/11/12,"2,120.55"
9/12/12,"2,126.55"
9/13/12,"2,110.38"
9/14/12,"2,123.85"
9/17/12,"2,078.50"
9/18/12,"2,059.54"
9/19/12,"2,067.83"
9/20/12,"2,024.84"
9/21/12,"2,026.69"
9/24/12,"2,033.19"
9/25/12,"2,029.29"
9/26/12,"2,004.17"
9/27/12,"2,056.32"
9/28/12,"2,086.17"
10/8/12,"2,074.42"
10/9/12,"2,115.23"
10/10/12,"2,119.94"
10/11/12,"2,102.87"
10/12/12,"2,104.93"
10/15/12,"2,098.70"
10/16/12,"2,098.81"
10/17/12,"2,105.62"
10/18/12,"2,131.69"
10/19/12,"2,128.30"
10/22/12,"2,132.76"
10/23/12,"2,114.45"
10/24/12,"2,115.99"
10/25/12,"2,101.58"
10/26/12,"2,066.21"
10/29/12,"2,058.94"
10/30/12,"2,062.35"
10/31/12,"2,068.88"
11/1/12,"2,104.43"
11/2/12,"2,117.05"
11/5/12,"2,114.03"
11/6/12,"2,106.00"
11/7/12,"2,105.73"
11/8/12,"2,071.51"
11/9/12,"2,069.07"
11/12/12,"2,079.27"
11/13/12,"2,047.89"
11/14/12,"2,055.42"
11/15/12,"2,030.29"
11/16/12,"2,014.73"
11/19/12,"2,016.98"
11/20/12,"2,008.92"
11/21/12,"2,030.32"
11/22/12,"2,015.61"
11/23/12,"2,027.38"
11/26/12,"2,017.46"
11/27/12,"1,991.17"
11/28/12,"1,973.52"
11/29/12,"1,963.49"
11/30/12,"1,980.12"
12/3/12,"1,959.77"
12/4/12,"1,975.14"
12/5/12,"2,031.91"
12/6/12,"2,029.24"
12/7/12,"2,061.79"
12/10/12,"2,083.77"
12/11/12,"2,074.70"
12/12/12,"2,082.73"
12/13/12,"2,061.48"
12/14/12,"2,150.63"
12/17/12,"2,160.34"
12/18/12,"2,162.46"
12/19/12,"2,162.24"
12/20/12,"2,168.35"
12/21/12,"2,153.31"
12/24/12,"2,159.05"
12/25/12,"2,213.61"
12/26/12,"2,219.13"
12/27/12,"2,205.90"
12/28/12,"2,233.25"
12/31/12,"2,269.13"
1/4/13,"2,276.99"
1/7/13,"2,285.36"
1/8/13,"2,276.07"
1/9/13,"2,275.34"
1/10/13,"2,283.66"
1/11/13,"2,243.00"
1/14/13,"2,311.74"
1/15/13,"2,325.68"
1/16/13,"2,309.50"
1/17/13,"2,284.91"
1/18/13,"2,317.07"
1/21/13,"2,328.22"
1/22/13,"2,315.14"
1/23/13,"2,320.91"
1/24/13,"2,302.60"
1/25/13,"2,291.30"
1/28/13,"2,346.51"
1/29/13,"2,358.98"
1/30/13,"2,382.48"
1/31/13,"2,385.42"
2/1/13,"2,419.02"
2/4/13,"2,428.15"
2/5/13,"2,433.13"
2/6/13,"2,434.48"
2/7/13,"2,418.53"
2/8/13,"2,432.40"
2/18/13,"2,421.56"
2/19/13,"2,382.91"
2/20/13,"2,397.18"
2/21/13,"2,325.95"
2/22/13,"2,314.16"
2/25/13,"2,325.82"
2/26/13,"2,293.34"
2/27/13,"2,313.22"
2/28/13,"2,365.59"
3/1/13,"2,359.51"
3/4/13,"2,273.40"
3/5/13,"2,326.31"
3/6/13,"2,347.18"
3/7/13,"2,324.29"
3/8/13,"2,318.61"
3/11/13,"2,310.59"
3/12/13,"2,286.61"
3/13/13,"2,263.97"
3/14/13,"2,270.28"
3/15/13,"2,278.40"
3/18/13,"2,240.02"
3/19/13,"2,257.43"
3/20/13,"2,317.37"
3/21/13,"2,324.24"
3/22/13,"2,328.28"
3/25/13,"2,326.72"
3/26/13,"2,297.67"
3/27/13,"2,301.26"
3/28/13,"2,236.30"
3/29/13,"2,236.62"
4/1/13,"2,234.40"
4/2/13,"2,227.74"
4/3/13,"2,225.30"
4/8/13,"2,211.59"
4/9/13,"2,225.78"
4/10/13,"2,226.13"
4/11/13,"2,219.55"
4/12/13,"2,206.78"
4/15/13,"2,181.94"
4/16/13,"2,194.85"
4/17/13,"2,193.80"
4/18/13,"2,197.60"
4/19/13,"2,244.64"
4/22/13,"2,242.17"
4/23/13,"2,184.54"
4/24/13,"2,218.32"
4/25/13,"2,199.31"
4/26/13,"2,177.91"
5/2/13,"2,174.12"
5/3/13,"2,205.50"
5/6/13,"2,231.17"
5/7/13,"2,235.58"
5/8/13,"2,246.30"
5/9/13,"2,232.97"
5/10/13,"2,246.83"
5/13/13,"2,241.92"
5/14/13,"2,217.01"
5/15/13,"2,224.80"
5/16/13,"2,251.81"
5/17/13,"2,282.87"
5/20/13,"2,299.99"
5/21/13,"2,305.11"
5/22/13,"2,302.40"
5/23/13,"2,275.67"
5/24/13,"2,288.53"
5/27/13,"2,293.08"
5/28/13,"2,321.32"
5/29/13,"2,324.02"
5/30/13,"2,317.75"
5/31/13,"2,300.60"
6/3/13,"2,299.25"
6/4/13,"2,272.42"
6/5/13,"2,270.93"
6/6/13,"2,242.11"
6/7/13,"2,210.90"
6/13/13,"2,148.36"
6/14/13,"2,162.04"
6/17/13,"2,156.22"
6/18/13,"2,159.29"
6/19/13,"2,143.45"
6/20/13,"2,084.02"
6/21/13,"2,073.10"
6/24/13,"1,963.24"
6/25/13,"1,959.51"
6/26/13,"1,951.50"
6/27/13,"1,950.01"
6/28/13,"1,979.21"
7/1/13,"1,995.24"
7/2/13,"2,006.56"
7/3/13,"1,994.27"
7/4/13,"2,006.10"
7/5/13,"2,007.20"
7/8/13,"1,958.27"
7/9/13,"1,965.45"
7/10/13,"2,008.13"
7/11/13,"2,072.99"
7/12/13,"2,039.49"
7/15/13,"2,059.39"
7/16/13,"2,065.72"
7/17/13,"2,044.92"
7/18/13,"2,023.40"
7/19/13,"1,992.65"
7/22/13,"2,004.76"
7/23/13,"2,043.88"
7/24/13,"2,033.33"
7/25/13,"2,021.17"
7/26/13,"2,010.85"
7/29/13,"1,976.31"
7/30/13,"1,990.06"
7/31/13,"1,993.80"
8/1/13,"2,029.07"
8/2/13,"2,029.42"
8/5/13,"2,050.48"
8/6/13,"2,060.50"
8/7/13,"2,046.78"
8/8/13,"2,044.90"
8/9/13,"2,052.24"
8/12/13,"2,101.28"
8/13/13,"2,106.16"
8/14/13,"2,100.14"
8/15/13,"2,081.88"
8/16/13,"2,068.45"
8/19/13,"2,085.60"
8/20/13,"2,072.60"
8/21/13,"2,072.96"
8/22/13,"2,067.12"
8/23/13,"2,057.46"
8/26/13,"2,096.47"
8/27/13,"2,103.57"
8/28/13,"2,101.30"
8/29/13,"2,097.23"
8/30/13,"2,098.38"
9/2/13,"2,098.45"
9/3/13,"2,123.11"
9/4/13,"2,127.62"
9/5/13,"2,122.43"
9/6/13,"2,139.99"
9/9/13,"2,212.52"
9/10/13,"2,237.98"
9/11/13,"2,241.27"
9/12/13,"2,255.61"
9/13/13,"2,236.22"
9/16/13,"2,231.40"
9/17/13,"2,185.56"
9/18/13,"2,191.85"
9/23/13,"2,221.04"
9/24/13,"2,207.53"
9/25/13,"2,198.52"
9/26/13,"2,155.81"
9/27/13,"2,160.03"
9/30/13,"2,174.67"
10/8/13,"2,198.20"
10/9/13,"2,211.77"
10/10/13,"2,190.93"
10/11/13,"2,228.15"
10/14/13,"2,237.77"
10/15/13,"2,233.41"
10/16/13,"2,193.07"
10/17/13,"2,188.54"
10/18/13,"2,193.78"
10/21/13,"2,229.24"
10/22/13,"2,210.65"
10/23/13,"2,183.11"
10/24/13,"2,164.32"
10/25/13,"2,132.96"
10/28/13,"2,133.87"
10/29/13,"2,128.86"
10/30/13,"2,160.46"
10/31/13,"2,141.61"
11/1/13,"2,149.56"
11/4/13,"2,149.63"
11/5/13,"2,157.24"
11/6/13,"2,139.61"
11/7/13,"2,129.40"
11/8/13,"2,106.13"
11/11/13,"2,109.47"
11/12/13,"2,126.77"
